Article Title,Author,Journal Title,ISSN,ISBN,Publication Date,Volume,Issue,First Page,Page Count,Accession Number,DOI,Publisher,Doctype,Subjects,Keywords,Abstract,PLink
"Part 2 Works on Morley Callaghan; Selected book, play, and film reviews; Selected book reviews; An Autumn Penitent","Kendle, Judith",Part 2: Works On Morley Callaghan,,920802680,,5,,164,1,ABCMA05MCP2000005001004016,,"Toronto, Ontario : ECW Press",,"CALLAGHAN, Morley; CALLAGHAN, Morley -- Criticism & interpretation -- Bibliography; AUTUMN penitent (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MCP2000005001004016&site=ehost-live&scope=site
"Part 2 Works on Morley Callaghan; Selected book, play, and film reviews; Selected book reviews; Luke Baldwin's Vow","Kendle, Judith",Part 2: Works On Morley Callaghan,,920802680,,5,,164,1,ABCMA05MCP2000005001004017,,"Toronto, Ontario : ECW Press",,"CALLAGHAN, Morley; CALLAGHAN, Morley -- Criticism & interpretation -- Bibliography; LUKE Baldwin's vow (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MCP2000005001004017&site=ehost-live&scope=site
"Part 2 Works on Morley Callaghan; Selected book, play, and film reviews; Selected book reviews; That Summer in Paris: Memoirs of Tangled Friendships with Hemingway, Fitzgerald and Some Others","Kendle, Judith",Part 2: Works On Morley Callaghan,,920802680,,5,,164,3,ABCMA05MCP2000005001004018,,"Toronto, Ontario : ECW Press",,"CALLAGHAN, Morley; CALLAGHAN, Morley -- Criticism & interpretation -- Bibliography; THAT summer in Paris: Memoirs of tangled friendships with Hemingway, Fitzgerald and some others (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MCP2000005001004018&site=ehost-live&scope=site
"Part 2 Works on Morley Callaghan; Selected book, play, and film reviews; Selected book reviews; The Varsity Story","Kendle, Judith",Part 2: Works On Morley Callaghan,,920802680,,5,,166,2,ABCMA05MCP2000005001004019,,"Toronto, Ontario : ECW Press",,"CALLAGHAN, Morley; CALLAGHAN, Morley -- Criticism & interpretation -- Bibliography; VARSITY story (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MCP2000005001004019&site=ehost-live&scope=site
"Part 2 Works on Morley Callaghan; Selected book, play, and film reviews; Selected book reviews; Winter","Kendle, Judith",Part 2: Works On Morley Callaghan,,920802680,,5,,167,1,ABCMA05MCP2000005001004020,,"Toronto, Ontario : ECW Press",,"CALLAGHAN, Morley; CALLAGHAN, Morley -- Criticism & interpretation -- Bibliography; WINTER (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MCP2000005001004020&site=ehost-live&scope=site
"Part 2 Works on Morley Callaghan; Selected book, play, and film reviews; Selected play reviews; To Tell the Truth","Kendle, Judith",Part 2: Works On Morley Callaghan,,920802680,,5,,167,2,ABCMA05MCP2000005001004021,,"Toronto, Ontario : ECW Press",,"CALLAGHAN, Morley; CALLAGHAN, Morley -- Criticism & interpretation -- Bibliography; TO tell the truth (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MCP2000005001004021&site=ehost-live&scope=site
"Part 2 Works on Morley Callaghan; Selected book, play, and film reviews; Selected play reviews; Going Home","Kendle, Judith",Part 2: Works On Morley Callaghan,,920802680,,5,,168,1,ABCMA05MCP2000005001004022,,"Toronto, Ontario : ECW Press",,"CALLAGHAN, Morley; CALLAGHAN, Morley -- Criticism & interpretation -- Bibliography; GOING home (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MCP2000005001004022&site=ehost-live&scope=site
"Part 2 Works on Morley Callaghan; Selected book, play, and film reviews; Selected play reviews; Season of the Witch","Kendle, Judith",Part 2: Works On Morley Callaghan,,920802680,,5,,168,2,ABCMA05MCP2000005001004023,,"Toronto, Ontario : ECW Press",,"CALLAGHAN, Morley; CALLAGHAN, Morley -- Criticism & interpretation -- Bibliography; SEASON of the witch (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MCP2000005001004023&site=ehost-live&scope=site
"Part 2 Works on Morley Callaghan; Selected book, play, and film reviews; Selected film reviews; Now That April's Here","Kendle, Judith",Part 2: Works On Morley Callaghan,,920802680,,5,,169,1,ABCMA05MCP2000005001004024,,"Toronto, Ontario : ECW Press",,"CALLAGHAN, Morley; CALLAGHAN, Morley -- Criticism & interpretation -- Bibliography; NOW that April's here (Book); CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MCP2000005001004024&site=ehost-live&scope=site
"Part 1 Works by Mavis Gallant; Books (short stories and novellas, and novels), play, and manuscripts; Short stories and novellas","Grant, Judith Skelton",Part 1: Works By Mavis Gallant,,920802680,,5,,180,2,ABCMA05MGP1000005002001001,,"Toronto, Ontario : ECW Press",,"GALLANT, Mavis; GALLANT, Mavis -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MGP1000005002001001&site=ehost-live&scope=site
"Part 1 Works by Mavis Gallant; Books (short stories and novellas, and novels), play, and manuscripts; Novels","Grant, Judith Skelton",Part 1: Works By Mavis Gallant,,920802680,,5,,181,1,ABCMA05MGP1000005002001002,,"Toronto, Ontario : ECW Press",,"GALLANT, Mavis; GALLANT, Mavis -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MGP1000005002001002&site=ehost-live&scope=site
"Part 1 Works by Mavis Gallant; Books (short stories and novellas, and novels), play, and manuscripts; Play","Grant, Judith Skelton",Part 1: Works By Mavis Gallant,,920802680,,5,,181,1,ABCMA05MGP1000005002001003,,"Toronto, Ontario : ECW Press",,"GALLANT, Mavis; GALLANT, Mavis -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MGP1000005002001003&site=ehost-live&scope=site
"Part 1 Works by Mavis Gallant; Books (short stories and novellas, and novels), play, and manuscripts; Manuscripts","Grant, Judith Skelton",Part 1: Works By Mavis Gallant,,920802680,,5,,182,1,ABCMA05MGP1000005002001004,,"Toronto, Ontario : ECW Press",,"GALLANT, Mavis; GALLANT, Mavis -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MGP1000005002001004&site=ehost-live&scope=site
"Part 1 Works by Mavis Gallant; Contributions to periodicals and books (short stories and miscellaneous short fiction, reprinted anthology contributions: A selection, articles, essays, and reviews), audio-visual material, and miscellaneous; Short stories and miscellaneous short fiction","Grant, Judith Skelton",Part 1: Works By Mavis Gallant,,920802680,,5,,182,6,ABCMA05MGP1000005002002001,,"Toronto, Ontario : ECW Press",,"GALLANT, Mavis; GALLANT, Mavis -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MGP1000005002002001&site=ehost-live&scope=site
"Part 1 Works by Mavis Gallant; Contributions to periodicals and books (short stories and miscellaneous short fiction, reprinted anthology contributions: A selection, articles, essays, and reviews), audio-visual material, and miscellaneous; Reprinted anthology contributions: A selection","Grant, Judith Skelton",Part 1: Works By Mavis Gallant,,920802680,,5,,187,2,ABCMA05MGP1000005002002002,,"Toronto, Ontario : ECW Press",,"GALLANT, Mavis; GALLANT, Mavis -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MGP1000005002002002&site=ehost-live&scope=site
"Part 1 Works by Mavis Gallant; Contributions to periodicals and books (short stories and miscellaneous short fiction, reprinted anthology contributions: A selection, articles, essays, and reviews), audio-visual material, and miscellaneous; Articles","Grant, Judith Skelton",Part 1: Works By Mavis Gallant,,920802680,,5,,189,12,ABCMA05MGP1000005002002003,,"Toronto, Ontario : ECW Press",,"GALLANT, Mavis; GALLANT, Mavis -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MGP1000005002002003&site=ehost-live&scope=site
"Part 1 Works by Mavis Gallant; Contributions to periodicals and books (short stories and miscellaneous short fiction, reprinted anthology contributions: A selection, articles, essays, and reviews), audio-visual material, and miscellaneous; Essays","Grant, Judith Skelton",Part 1: Works By Mavis Gallant,,920802680,,5,,200,2,ABCMA05MGP1000005002002004,,"Toronto, Ontario : ECW Press",,"GALLANT, Mavis; GALLANT, Mavis -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MGP1000005002002004&site=ehost-live&scope=site
"Part 1 Works by Mavis Gallant; Contributions to periodicals and books (short stories and miscellaneous short fiction, reprinted anthology contributions: A selection, articles, essays, and reviews), audio-visual material, and miscellaneous; Reviews","Grant, Judith Skelton",Part 1: Works By Mavis Gallant,,920802680,,5,,201,2,ABCMA05MGP1000005002002005,,"Toronto, Ontario : ECW Press",,"GALLANT, Mavis; GALLANT, Mavis -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MGP1000005002002005&site=ehost-live&scope=site
"Part 1 Works by Mavis Gallant; Contributions to periodicals and books (short stories and miscellaneous short fiction, reprinted anthology contributions: A selection, articles, essays, and reviews), audio-visual material, and miscellaneous; Audio-visual material","Grant, Judith Skelton",Part 1: Works By Mavis Gallant,,920802680,,5,,202,2,ABCMA05MGP1000005002002006,,"Toronto, Ontario : ECW Press",,"GALLANT, Mavis; GALLANT, Mavis -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MGP1000005002002006&site=ehost-live&scope=site
"Part 1 Works by Mavis Gallant; Contributions to periodicals and books (short stories and miscellaneous short fiction, reprinted anthology contributions: A selection, articles, essays, and reviews), audio-visual material, and miscellaneous; Miscellaneous","Grant, Judith Skelton",Part 1: Works By Mavis Gallant,,920802680,,5,,203,1,ABCMA05MGP1000005002002007,,"Toronto, Ontario : ECW Press",,"GALLANT, Mavis; GALLANT, Mavis -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MGP1000005002002007&site=ehost-live&scope=site
"Part 2 Works on Mavis Gallant; Books, articles and sections of books, theses, interviews, audio-visual material, and awards and honours; Books","Grant, Judith Skelton",Part 2: Works On Mavis Gallant,,920802680,,5,,203,2,ABCMA05MGP2000005002003001,,"Toronto, Ontario : ECW Press",,"GALLANT, Mavis; GALLANT, Mavis -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MGP2000005002003001&site=ehost-live&scope=site
"Part 2 Works on Mavis Gallant; Books, articles and sections of books, theses, interviews, audio-visual material, and awards and honours; Articles and sections of books","Grant, Judith Skelton",Part 2: Works On Mavis Gallant,,920802680,,5,,205,7,ABCMA05MGP2000005002003002,,"Toronto, Ontario : ECW Press",,"GALLANT, Mavis; GALLANT, Mavis -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MGP2000005002003002&site=ehost-live&scope=site
"Part 2 Works on Mavis Gallant; Books, articles and sections of books, theses, interviews, audio-visual material, and awards and honours; Theses","Grant, Judith Skelton",Part 2: Works On Mavis Gallant,,920802680,,5,,211,2,ABCMA05MGP2000005002003003,,"Toronto, Ontario : ECW Press",,"GALLANT, Mavis; GALLANT, Mavis -- Criticism & interpretation -- Bibliography; CANADIAN literature -- Bibliography; FRENCH-CANADIAN literature -- Bibliography",,,https://lib-ezproxy.concordia.ca/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cjh&AN=ABCMA05MGP2000005002003003&site=ehost-live&scope=site
